ancient,old,new,PSA 0.1ug/ml Slide#14031 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 1ug/ml Slide#14039 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 10ug/ml Slide#14040 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 100ug/ml Slide#14031 CFG#2342 v5.0 Alexa488 6/27/11 HJ,PSA 10ug/ml Slide#14172 CFG#2342 v5.0 Alexa488 7/6/11 HJ
Galβ1-4(Fucα1-3)GlcNAcβ1-6GalNAc-Sp14,,,,,,,
Galβ1-4GlcNAcβ1-2Manα-Sp0,,Galb1-4GlcNAcb1-2Mana-Sp0,-0.5120499999999995,-1.058250000000001,-2.282774999999999,-3.2522750000000014,16.697024999999993
Fucα1-2Galβ1-4GlcNAcβ1-3(Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Fuca1-2Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,7.455275,6.92295,-0.322650000000003,54.2039,14.408825
Galα1-3Fucα1-2Galβ1-4GlcNAcβ1-3(Galα1-3Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,Gala1-3Fuca1-2Galb1-4GlcNAcb1-6(Gala1-3Fuca1-2Galb1-4GlcNAcb1-3)GalNAc-Sp14,3.436275,10.331375,10.925124999999998,8.969199999999997,13.595774999999994
GalNAcα1-3Fucα1-2Galβ1-4GlcNAcβ1-3(GalNAcα1-3Fucα1-2Galβ1-4GlcNAcβ1-6)GalNAc-Sp14,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-3)GalNAc-Sp14,-2.6971500000000006,12.439225,2.5389250000000008,4.874974999999999,3.62125
Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-sp0,,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,4.284624999999998,7.622099999999996,6.499375,32.86979999999999,18.5326
GalNAcβ1-4Galβ1-4Glc-b-sp0,,GalNAcb1-4Galb1-4Glcb-Sp0,5.939625000000001,9.531174999999996,0.532,-2.2068499999999998,19.3768
GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-6(GalNAcα1-3(Fucα1-2)Galβ1-4GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,3.607800000000001,101.007375,1733.9704249999998,8626.165649999999,59.633025
Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6(Galα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,2.2520999999999987,208.74740000000003,3594.860375000001,14994.7152,283.9571
Neu5Acα2-6Galβ1-4GlcNAcβ1-6(Fucα1-2Galβ1-3GlcNAcβ1-3)Galβ-4Glc-Sp21,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)Galb1-4Glc-Sp21,1.6412750000000005,10.587075,7.868399999999994,4.797899999999999,4.860474999999997
GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-6(GalNAcα1-3(Fucα1-2)Galβ1-3GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4(Fucα1-6)GlcNAcβ-Sp22,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-6(GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp22,3.1240500000000004,221.710325,3178.900225,9874.730525,146.0201
Galβ1-4GlcNAcβ1-6(Galβ1-4GlcNAcβ1-2)Manα1-6(Galβ1-4GlcNAcβ1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp19,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,1.4429749999999988,13.61775,4.957825000000003,120.11132499999997,61.950299999999984
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,2.6362749999999995,-4.16175,-3.1868500000000006,14.09115,0.6360250000000001
,,Neu5Aca2-3Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,3.8312750000000015,1.8591500000000012,16.152875,6.278700000000002,6.50465
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,6.891975,-2.896399999999999,1.0054500000000015,17.711500000000008,-9.51045
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-4GlcNAcb1-4(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,17.4756,-0.12075000000000102,49.9386,1.2750249999999994,2.9598250000000004
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,0.028399999999999537,-1.9220000000000008,3.829775,-3.331624999999999,2.6129999999999995
,,Neu5Aca2-6Galb1-4GlcNAcb1-4Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,6.7222750000000016,-4.821574999999998,-2.296425000000001,-2.0205,5.145049999999999
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,4.3050250000000005,-1.2528249999999996,3.535950000000001,14.970874999999996,9.621200000000002
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(Neu5Aca2-6Galb1-4GlcNAcb1-4(Neu5Aca2-6Galb1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,2.48275,-6.737275000000002,24.80752499999999,-0.38767499999999977,-3.7360000000000007
Galα1-3(Fucα1-2)Galβ1-3GalNAcα-Sp8,,Gala1-3(Fuca1-2)Galb1-3GalNAca-Sp8,-4.29485,12.4349,-7.427149999999997,2.6882749999999986,-0.12962499999999902
Galα1-3(Fucα1-2)Galβ1-3GalNAcb-Sp8,,Gala1-3(Fuca1-2)Galb1-3GalNAcb-Sp8,2.22665,10.678274999999998,26.884125000000004,5.499625000000004,11.299500000000002
Glcα1-6Glcα1-6Glcα1-6Glcβ-Sp10,,Glca1-6Glca1-6Glca1-6Glcb-Sp10,13.264749999999996,4.391824999999999,24.797025,17.199275,15.816875
Glcα1-4Glcα1-4Glcα1-4Glcβ-Sp10,,Glca1-4Glca1-4Glca1-4Glcb-Sp10,11.815550000000005,14.4119,10.2912,34.21702500000001,24.932725000000005
,,Neu5Aca2-3Galb1-4GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,1.309650000000001,6.55265,8.489449999999998,11.026275000000005,10.121000000000002
,,Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,20.100749999999994,1491.6572,12413.167550000002,26951.005350000003,4900.094424999998
,,Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-6(Fuca1-2Galb1-3(Fuca1-4)GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp11-4(Fuca1-6)GlcNAcb-Sp19,11.872799999999994,452.79204999999985,4004.1461,11866.00515,771.3531499999998
,,Neu5Aca2-3Galb1-3GlcNAcb1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2)Mana1-6(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp19,15.5395,4.948775000000001,9.537874999999998,19.9151,13.595724999999998
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,92.84692500000004,8634.107675000001,27262.30650000001,37112.169125,18622.856
,,Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,4.710899999999999,10.055674999999997,27.125375,46.308075,122.423375
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,2.123674999999998,12.318725,1.2421749999999996,4.280175000000002,18.205575
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana-Sp0,14.26215,34.530150000000006,25.097524999999994,27.258374999999994,26.308375
,,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,-0.4867500000000025,-0.3465500000000006,-2.0215250000000005,-8.71535,1.9531750000000017
,,Neu5Aca2-6Galb1-4GlcNAcb1-6GalNAca-Sp14,11.438349999999998,7.858225000000001,5.857424999999999,5.588150000000002,16.93625
,,Neu5Aca2-6Galb1-4 GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3)GalNAca-Sp14,19.450175,-0.9022249999999996,9.698974999999997,18.353125,9.029224999999997
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,387.58159999999987,10211.49785,32926.341925,35735.41265,11832.456700000002
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,143.218825,8435.4454,31604.474525,37636.13090000001,13627.869025000002
,,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,1420.2397500000006,14780.317,25193.513375,30351.545775,14843.444975
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,168.91682499999996,7197.589249999999,25984.73357500001,37680.460275,13875.251774999995
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,0.3983749999999979,-4.9094750000000005,-2.366375,39.93025,13.921300000000002
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,8.9783,2.4689,13.927925,4.4736499999999975,6.39185
,,Galb1-3GlcNAcb1-6GalNAca-Sp14,3.1899500000000014,-5.591975,-9.02115,40.63595000000001,7.449449999999999
,,Gala1-3Galb1-3GlcNAcb1-6GalNAca-Sp14,10.0173,-9.332300000000002,13.050475,88.87177499999996,7.668449999999996
,,Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,20.658975,0.20459999999999925,6.457575,56.046925000000016,-0.6439500000000002
,,Neu5Aca2-3Galb1-3GlcNAcb1-6GalNAca-Sp14,4.700525000000002,5.916100000000003,9.365799999999998,9.196425000000003,9.44855
,,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,6.589774999999998,5.403849999999999,2.753775000000001,17.259725000000003,13.724825
,,Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,16.208374999999997,7.590025000000002,11.127750000000002,9.163775,10.57125
,,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,0.5962749999999986,15.432424999999995,38.633525,115.6218,56.37424999999999
,,Gala1-3Galb1-4GlcNAcb1-6GalNAca-Sp14,3.071349999999999,8.219774999999998,10.10065,49.68539999999999,4.721799999999996
,,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,7.187400000000002,4.392725,-0.8061249999999989,14.997975,5.896824999999998
,,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,5.458350000000001,-3.476449999999998,1.154300000000001,-11.279950000000005,10.842525000000007
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,7.12405,-0.8356749999999993,0.17997500000000155,3.4241500000000014,24.421025
,,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,13.477574999999995,9.852525,11.449799999999998,0.8639749999999999,6.3766
,,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,3.2700250000000004,7.390125000000001,11.485449999999998,20.15595,2.527874999999998
,,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,23.00925,35.4025,51.104850000000006,50.92215,63.64315000000001
,,Neu5Aca2-6GalNAcb1-4(6S)GlcNAcb-Sp8,3.0795250000000016,1.6476999999999986,8.162400000000002,-0.7131000000000007,-0.6998749999999987
,,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,2.3759,0.4393000000000029,4.8526250000000015,-4.370375000000003,10.635799999999987
,,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,0.28347500000000103,2.0283250000000024,7.724875000000001,6.9815749999999985,6.759924999999999
,,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,17.810050000000004,11.673825000000004,6.159625,91.18445000000004,29.449774999999995
,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAca-Sp14,-1.3695000000000004,-7.061374999999997,1.8269999999999984,-7.381075000000001,2.886949999999999
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,1.8935000000000004,-8.214524999999998,-0.8030250000000025,8.669875000000008,11.300249999999998
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)Galb1-4GlcNAcb1-4(Gal b1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3.0577749999999986,-4.856500000000001,-0.08109999999999927,27.946950000000008,8.693350000000004
,,Galb1-3GlcNAca1-3Galb1-4GlcNAcb-Sp8 ,-0.2801750000000016,-11.3928,-0.19585000000000186,3.5641499999999913,0.4416499999999992
,,Galb1-3(6S)GlcNAcb-Sp8 ,0.2929999999999993,-4.047649999999999,3.515825000000003,32.938375,2.3471249999999984
,,(6S)(4S)GalNAcb1-4GlcNAc-Sp8,3.1179749999999995,-2.408199999999999,-12.285324999999995,-11.888549999999988,-17.562150000000006
,,(6S)GalNAcb1-4GlcNAc-Sp8 ,-0.5739000000000001,-4.854849999999999,-3.0916999999999994,1.6357499999999945,-6.389325000000001
,,(3S)GalNAcb1-4(3S)GlcNAc-Sp8,-6.65945,-9.896525,-24.977549999999994,-11.272775,-9.371675000000003
,,GalNAcb1-4(6S)GlcNAc-Sp8 ,-4.824649999999998,0.6679749999999984,-6.126425,17.650024999999996,-1.2994749999999868
,,(3S)GalNAcb1-4GlcNAc-Sp8 ,8.165299999999998,7.543899999999999,-1.6779750000000018,-2.721275000000003,7.453225
,,(4S)GalNacb-Sp10,5.482825000000003,2.9055500000000016,-3.86815,-8.648125,6.567250000000002
,,Galb1-4(6P)GlcNAcb-Sp0 ,5.4682,0.8024249999999995,4.1304750000000015,12.944525000000004,31.15265000000001
,,(6P)Galb1-4GlcNAcb-SP0 ,-5.8023,-8.087625000000001,-8.42635,-7.262000000000004,-49.14547500000001
,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,6.142849999999998,-0.5227000000000004,6.458349999999999,22.657025,3.2103249999999988
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,7.5196999999999985,3.923225,12.912724999999998,11.005999999999986,8.572325
,,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,5.759725,0.8225250000000006,0.9332999999999992,-2.01295,14.975499999999998
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana-Sp0,0.3393999999999995,5.766975000000004,27.011875,1.65325,2.0580249999999993
,,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,4.970350000000002,-1.6088249999999995,16.795924999999983,11.148175000000007,1.5233249999999998
,, Galb1-3GlcNAcb1-2Mana-Sp0,7.9360750000000015,10.945325,9.742799999999997,16.25885,2.0253999999999994
,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAc-Sp14,13.757325,4.747724999999999,5.29215,36.47384999999996,11.190775000000004
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,7.232100000000003,33.904799999999994,142.97924999999995,642.4306249999997,63.129125
,,Gala1-3Galb1-3GlcNAcb1-2Mana-Sp0,6.0575,11.980300000000005,2.5703,7.415524999999999,1.4328000000000003
,,GalNAcb1-4GlcNAcb1-2Mana-Sp0,-1.3845500000000008,6.897875000000001,30.764250000000004,23.9143,11.307349999999998
,,Neu5Aca2-3Galb1-3GlcNAcb1-4Galb1-4Glcb-Sp0,5.019874999999998,7.88565,21.60315,-0.9484250000000004,21.5227
,,GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,9.684449999999998,4.445625,12.138999999999998,24.9416,8.388725000000003
,,Galb1-4GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,6.082600000000001,-2.5482499999999995,3.1141250000000014,13.665299999999995,6.115
,,Galb1-4GlcNAcb1-2 Mana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,18.413400000000006,14.979524999999995,38.18125,0.6579499999999996,11.108874999999998
,,Fuca1-4(Galb1-3)GlcNAcb1-2 Mana-Sp0,18.3789,9.838675000000004,6.8958499999999985,16.000424999999996,20.3981
,,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,3.8624250000000018,6.246625,23.526175,2.0459249999999987,28.4801
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,9.615225,-5.240400000000001,6.6959,-9.323975,9.310425
,,GalNAca1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,7.759050000000002,4.400374999999997,10.278875,7.412000000000001,8.5321
,,Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,-1.844525,14.933950000000005,7.865199999999998,-1.212250000000001,3.0944499999999984
,,Galb1-3GalNAcb1-3Gal-Sp21,9.3017,0.18015000000000114,17.586099999999995,-1.0205000000000002,6.804300000000001
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,8.069250000000002,-10.05655,-7.178325000000003,-3.046000000000001,-38.32620000000001
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,26.930125,15.181774999999995,7.8310749999999985,33.413825,82.36030000000002
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,110.4352,170.16909999999996,130.71440000000004,365.2028,338.97205
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,6.217025,19.159574999999997,27.819375,99.41627499999998,17.192475
,,Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,3.9955750000000014,30.651275,16.276999999999994,52.248175,27.588325000000005
,,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,15.321324999999998,11.731750000000005,26.88335,69.262625,38.87215
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,78.609925,111.1623,106.38047499999998,186.49535,236.47705
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,6.701549999999999,7.761899999999995,7.588725,40.289425,61.46730000000001
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,130.26602499999998,148.52885,150.6311,448.87057500000014,273.8921
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,2.3679749999999977,45.195975,36.6539,146.9973750000001,48.635
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,13.870625,14.64295,21.3319,71.89920000000002,32.051700000000004
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,6.3411500000000025,2.140725,31.73989999999999,140.27949999999998,122.47037500000002
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp25,16.576974999999994,17.803775,55.58444999999998,74.10817500000002,54.37902499999999
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,7.783649999999998,-2.6458999999999997,-2.242675,-6.4849,4.056050000000001
,,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,4.480799999999999,4.0596,-1.3527749999999976,-3.3071749999999986,21.371325
,,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,8.7193,-6.100525000000001,-0.8553249999999988,-4.361575000000002,9.218425
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAc-Sp0,-0.35580000000000034,1.455549999999981,12.70375,9.277374999999994,-0.740875
,,Neu5Gca2-8Neu5Gca2-6Galb1-4GlcNAc-Sp0,-0.1252999999999993,1.4911999999999992,4.2834249999999985,-1.2508000000000017,10.968699999999984
,,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,12.82495,10.198200000000003,49.95585000000001,9.28785,29.29974999999999
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Man a1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,,,,,
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,5.602825000000001,27.285100000000003,53.84707499999999,197.669425,50.58465000000001
,,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,3.7434249999999984,47.92855,18.8243,102.15322500000002,15.379674999999995
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-3)GalNAca-Sp14,12.4542,3.0029249999999994,5.282175000000001,7.403925000000001,4.314124999999999
,,GalNAcb1-3GlcNAcb-Sp0 ,8.504050000000003,0.8973749999999985,-8.345875000000003,1.949375,8.839475000000002
,,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,-0.3162499999999984,-3.3060250000000018,7.729524999999995,35.009375,18.721725000000006
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,8.617,13.071425,32.356325,53.54697500000001,25.4604
