ancient,old,new,NPA 10ug/ml Slide#14171 CFG#2342 v5.0 Alexa488 7/6/11 HJ,NPA 0.1ug/ml Slide#14050 CFG#2342 v5.0 Alexa488 6/28/11 HJ,NPA 1ug/ml Slide#14051 CFG#2342 v5.0 Alexa488 6/28/11 HJ,NPA 10ug/ml Slide#14052 CFG#2342 v5.0 Alexa488 6/28/11 HJ,NPA 100ug/ml Slide#14050 CFG#2342 v5.0 Alexa488 6/28/11 HJ
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,22.913849999999996,9.940250000000004,0.12105000000000388,2.7578,28.648
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,5.8130000000000015,0.9879999999999995,-5.8056000000000045,4.294050000000002,3.1088249999999995
,,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,1421.6044000000004,1396.7623,9599.0205,12568.4434,12330.43005
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,8.695925,10.770724999999972,8.49735,-0.7412500000000009,16.765425
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,75.83239999999998,38.78502499999999,51.62817500000001,82.926875,140.3652
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,14.28005,6.3231750000000035,-0.14860000000000184,3.705200000000003,2.7562
,,Galb1-3GlcNAcb1-6GalNAca-Sp14,12.170825000000004,3.5444000000000067,12.462549999999995,0.5188249999999996,5.231875
,,Gala1-3Galb1-3GlcNAcb1-6GalNAca-Sp14,7.869700000000003,6.977275000000002,2.9401249999999983,9.339,2.1271999999999984
,,Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,4.9815749999999985,29.16587500000001,10.453224999999996,37.843025,30.504175
,,Neu5Aca2-3Galb1-3GlcNAcb1-6GalNAca-Sp14,9.444725,6.23625,2.036475,12.632749999999998,8.33795
,,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,22.135800000000003,2.1072499999999965,4.927524999999998,-2.204975000000001,38.224375
,,Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,4.3317250000000005,-12.722424999999998,6.822299999999999,-5.163675000000003,28.12649999999999
,,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,25.1118,22.433250000000005,34.313725000000005,49.62832500000001,87.58537500000001
,,Gala1-3Galb1-4GlcNAcb1-6GalNAca-Sp14,12.151324999999998,17.517749999999996,9.138474999999996,3.830375,14.811624999999992
,,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,21.5096,14.013324999999998,8.303650000000001,20.1188,22.460425000000008
,,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,18.275125,66.37159999999996,11.2823,19.630675,130.19005
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,12.183350000000004,22.42765,12.2997,6.54645,18.558125
,,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,0.924049999999994,12.572200000000004,4.46125,13.0017,19.820200000000003
,,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,1.5195750000000017,14.206200000000004,10.413825000000003,20.131775,65.025
,,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,42.68357500000001,9.416525,28.476575,35.64579999999999,53.15245
,,Neu5Aca2-6GalNAcb1-4(6S)GlcNAcb-Sp8,4.995224999999998,8.171700000000001,13.167749999999995,17.622525000000003,8.710975
,,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,9.97995,-2.3938000000000024,1.8374000000000008,-5.7331,1.5328250000000023
,,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,-0.33119999999999905,4.000949999999998,-2.793825000000002,-3.6234,-7.113799999999997
,,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,35.69547499999999,11.887225000000004,10.9487,47.26264999999998,39.509175
,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAca-Sp14,2.3492750000000004,5.275575000000002,-1.8227000000000009,9.414675,7.750975
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3.052325,16.68347500000001,0.0927749999999996,-3.280825,4.634425000000002
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)Galb1-4GlcNAcb1-4(Gal b1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,10.790475,5.2476999999999965,10.783800000000005,11.657274999999998,26.050349999999995
,,Galb1-3GlcNAca1-3Galb1-4GlcNAcb-Sp8 ,9.158625,-8.216425000000001,-7.739725000000003,8.827900000000003,-4.789874999999999
,,Galb1-3(6S)GlcNAcb-Sp8 ,6.921275000000001,5.983674999999996,-0.8683000000000014,17.50645,3.370725000000004
,,(6S)(4S)GalNAcb1-4GlcNAc-Sp8,0.3920749999999984,-2.43845,-4.041324999999997,3.0434499999999987,-3.7818249999999978
,,(6S)GalNAcb1-4GlcNAc-Sp8 ,8.044950000000002,4.5876500000000044,-8.455250000000003,-1.8958750000000053,163.102525
,,(3S)GalNAcb1-4(3S)GlcNAc-Sp8,7.92845,-7.959175,-12.369425,2.410375000000002,-10.458499999999997
,,GalNAcb1-4(6S)GlcNAc-Sp8 ,6.014050000000001,-12.9134,0.2621499999999965,-6.423624999999998,116.067675
,,(3S)GalNAcb1-4GlcNAc-Sp8 ,13.380375000000004,-4.411000000000001,1.7749499999999967,8.529200000000001,10.9363
,,(4S)GalNacb-Sp10,4.1178750000000015,0.5194500000000009,8.638849999999998,0.06749999999999723,3.065875000000002
,,Galb1-4(6P)GlcNAcb-Sp0 ,27.999,-0.7834999999999983,9.67265,3.114274999999997,11.997
,,(6P)Galb1-4GlcNAcb-SP0 ,-38.70992500000001,-11.148550000000006,-18.849650000000008,-30.75,-26.6006
,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,8.60655,-3.242225000000001,-0.9007500000000004,6.346799999999997,34.0697
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,6.457849999999999,0.8122999999999987,0.8085749999999994,10.461925,5.180999999999997
,,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,12.94255,15.57725,12.673975000000002,3.4947250000000043,6.864074999999998
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana-Sp0,6.503125,20.577250000000006,16.88205,14.418674999999995,1.0419500000000037
,,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,7.211449999999997,-0.32412500000000044,20.338700000000006,2.6594249999999993,0.6504250000000038
,, Galb1-3GlcNAcb1-2Mana-Sp0,81.41657500000002,5.8172,19.518875,15.611624999999995,1.9585249999999979
,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAc-Sp14,16.462725,14.407075,5.87875,12.395475,16.405425
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,51.0876,10.31745,31.15875,7.515824999999998,36.492475000000006
,,Gala1-3Galb1-3GlcNAcb1-2Mana-Sp0,9.870675000000002,2.2368500000000004,11.771500000000005,-2.7426250000000003,10.618699999999997
,,GalNAcb1-4GlcNAcb1-2Mana-Sp0,-4.011600000000001,15.40440000000001,15.843525,5.883275000000001,278.25842500000005
,,Neu5Aca2-3Galb1-3GlcNAcb1-4Galb1-4Glcb-Sp0,27.51257499999999,20.457150000000006,33.344725000000004,59.44754999999999,65.6231
,,GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,6.168674999999999,-2.5646999999999984,-1.0805499999999988,2.460275000000001,18.158575000000006
,,Galb1-4GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3.573274999999999,-0.9140999999999996,-4.754200000000004,-1.8966999999999972,6.0806999999999976
,,Galb1-4GlcNAcb1-2 Mana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,11.248275,9.272125000000004,-0.9734249999999988,4.054699999999997,0.7287749999999971
,,Fuca1-4(Galb1-3)GlcNAcb1-2 Mana-Sp0,4.4971250000000005,9.535400000000003,18.1819,12.153599999999996,33.94042499999999
,,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,4.129275,0.06482499999999902,8.347575000000003,-10.7367,-0.5209250000000001
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,11.408975,-0.5654999999999983,12.510925,14.379250000000004,61.47195000000001
,,GalNAca1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,-2.6980500000000003,-4.131075000000001,0.020325000000003257,-2.120750000000001,-3.1997249999999973
,,Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,4.134574999999998,-1.3215500000000002,2.347150000000001,7.681949999999999,-1.9186750000000041
,,Galb1-3GalNAcb1-3Gal-Sp21,14.405300000000002,2.1647749999999992,4.8140750000000025,6.90925,27.83179999999999
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-38.57575,-17.510299999999994,-11.069299999999998,-27.730725,59.52665
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,45.208325,51.63149999999999,20.041825,44.93724999999999,777.3816999999997
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,315.52585,208.2173,175.0025,208.444725,436.504775
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,18.438624999999995,17.4354,37.7019,26.253125,202.36165
,,Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,25.1614,11.20475,4.9355750000000045,17.82395,61.41940000000003
,,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,68.546875,9.864925,51.14365,50.034725,116.800925
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,318.3395250000001,271.48012500000004,180.28775,186.8796,399.9734249999999
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,40.2802,10.011275,31.194875000000003,50.00020000000001,214.3929
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,259.1592,294.3327,315.49389999999994,301.65534999999994,471.881075
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,56.2537,31.0909,61.23299999999999,48.604925,167.88772500000005
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,38.512325,15.616600000000012,42.075675,27.683125,280.399375
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,101.92264999999998,17.808725,47.88967499999998,43.99069999999999,140.74635
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp25,237.720325,77.669,183.86235,343.71635,503.124775
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,4.762025,5.128500000000002,-0.8254000000000019,-9.957150000000002,0.2743500000000001
,,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,6.741624999999996,3.1141999999999985,-3.5264750000000014,-3.4317999999999986,-3.123949999999999
,,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,16.172425,6.566225000000002,-2.963524999999999,-2.568699999999996,-6.23495
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAc-Sp0,5.939874999999998,4.9155250000000015,2.1652749999999994,6.244174999999998,6.8823750000000015
,,Neu5Gca2-8Neu5Gca2-6Galb1-4GlcNAc-Sp0,14.512299999999998,12.4781,-3.863275,2.0688250000000004,-0.17164999999999786
,,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,8.863024999999997,-4.5517999999999965,-0.34694999999999965,-4.910824999999999,-6.416624999999996
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Man a1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,,,,,
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,60.40055,14.567475000000005,41.72690000000001,40.44045000000001,113.582675
,,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,5577.680475000003,66.8041,907.908575,4329.858225,13969.678774999997
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-3)GalNAca-Sp14,40.221875,3.134949999999998,10.176550000000002,23.789475000000003,48.78184999999999
,,GalNAcb1-3GlcNAcb-Sp0 ,12.381175000000004,4.46715,-3.348424999999999,-3.277575000000004,-4.2313750000000026
,,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,0.5758250000000018,-1.8020750000000003,11.020050000000005,6.549575000000001,387.228525
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,41.80332500000001,50.356025,44.287525,78.3562,301.887575
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,68.04990000000001,23.076,49.5876,42.087375,151.4434
,,GlcNAb1-3Galb1-3GalNAc-Sp14,43.345725,8.524975000000001,24.714925,28.2471,60.18762500000001
,,Galb1-3GlcNAcb1-6(Galb1-3)GalNAc-Sp14,72.295075,54.237425000000016,99.543025,98.753475,171.0711
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,78.72287499999999,27.176175,42.523675,76.849875,155.788625
,,(3S)GlcAb1-3Galb1-4GlcNAcb1-3Galb1-4Glc-Sp0,18.793900000000008,5.320475000000002,5.677824999999999,3.5370249999999963,11.020875
,,(3S)GlcAb1-3Galb1-4GlcNAcb1-2Mana-Sp0,13.927625000000004,-4.351524999999999,-4.7755749999999955,-6.112925000000002,-2.7625500000000014
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,1104.2347250000003,565.1247249999999,1248.84595,1614.96895,2460.72545
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,1021.039175,573.108675,1157.384325,1581.27175,2346.0608
,,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glc-Sp21,16.711824999999994,2.69375,5.354600000000005,11.03305,5.011799999999999
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,58.32570000000001,28.481849999999994,38.561625000000014,172.1286,1321.310325
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,36.43599999999999,42.503275,34.42595,76.89610000000002,363.96572500000013
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,80.110725,47.31154999999998,35.17242499999999,35.52692500000001,250.65515000000008
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,19.73775,36.74685,13.365175,44.61225,140.36387500000004
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,73.170475,57.173175,65.778825,79.61560000000003,340.68845
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,41.24867499999999,45.8918,40.27664999999999,55.65512500000001,212.53007499999995
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,70.90415,15.724474999999998,64.69614999999999,70.32670000000002,383.86065000000013
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,53.65422500000001,4.598100000000004,25.22372500000001,127.38507499999996,97.17352499999996
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,60.608825,43.779025,49.51150000000001,48.989225,69.46125
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,72.827575,95.78787500000004,143.334725,101.4364,315.841425
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,51.47434999999999,60.60317500000001,63.693500000000036,49.29435000000001,91.09355000000002
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,51.16577500000001,160.745425,101.566025,75.1454,353.0504
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,47.90922499999999,47.57057499999999,25.865224999999995,39.93957499999999,75.4191
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,87.7764,84.08840000000002,100.14722500000002,130.118425,384.3244
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,170.47924999999995,45.08832499999999,47.79785,52.89502500000001,142.827225
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,66.743425,70.6765,67.736875,96.121125,107.16925
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,116.7436,96.10915,89.404875,147.3187,272.79979999999995
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,113.395525,157.34125,144.54614999999995,229.658375,590.052175
,,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,10.541075000000006,7.447174999999998,8.538500000000028,0.6263500000000022,-7.637699999999998
,,GlcNAcb1-3Galb1-4GlcNAcb1-3GalNAca-Sp14,9.255475,27.018350000000005,0.8983249999999998,9.736199999999991,133.9965
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,5.659399999999998,10.620424999999996,-1.505724999999999,9.431425,1.3652000000000015
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3)GalNAca-Sp14,18.271199999999997,48.22185000000002,15.220049999999995,28.478799999999996,72.78909999999993
