ancient,old,new,Human DC-Sigh-AF488 200ug/ml Slide#15317 CFG#2569 v5.0 Alexa488 3/28/12 HJ,Human DC-Sign-R-AF488 200ug/ml Slide#15318 CFG#2569 v5.0 Alexa488 3/28/12 HJ,Human DC-Sign-tetramer 200ug/ml Slide#15320 CFG#2569 v5.0 Alexa488 3/29/12 HJ,Human-DC-Sign-R-Tetramer 200ug/ml Slide#15321 CFG#2569 v5.0 Alexa488 3/29/12 HJ,Human DC-Sign(Gal) (200ug/mL) Slide#11435 CFG#1874 v4.1 Alexa488 2/4/10 Hong
Manα1-2Manα1-2Manα1-3(Manα1-2Manα1-3(Manα1-2Manα1-6)Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-2Mana1-2Mana1-3(Mana1-2Mana1-3(Mana1-2Mana1-6)Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-2Mana1-6(Mana1-2Mana1-3)Mana1-6(Mana1-2Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,69.77725000000001,210.2454,297.606175,206.07212499999997,6.688524999999999
Manα1-3(Manα1-6)Manα-Sp9,Mana1-3(Mana1-6)Mana-Sp9,Mana1-6(Mana1-3)Mana-Sp9,29.684099999999994,17.703850000000006,104.7652,18.895325000000007,4.696925
Manα1-3(Manα1-2Manα1-2Manα1-6)Manα-Sp9,Mana1-3(Mana1-2Mana1-2Mana1-6)Mana-Sp9,Mana1-2Mana1-2Mana1-6(Mana1-3)Mana-Sp9,1780.9188249999993,30.4482,3449.1529,721.788425,3.5287999999999986
Manα1-6(Manα1-3)Manα1-6(Manα1-2Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6[Mana1-2Mana1-3]Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,36.49225,353.74075000000016,385.595,221.82639999999992,3.8635250000000023
Manα1-6(Manα1-3)Manα1-6(Manα1-3)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4 GlcNAcb-Sp12,Mana1-6(Mana1-3)Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,99.015625,141.76512499999995,47.524925,43.87885,-1.7016500000000008
Manβ1-4GlcNAcβ-Sp0,Manb1-4GlcNAcb-Sp0,Manb1-4GlcNAcb-Sp0,15.353475000000005,105.75729999999996,7.418249999999998,19.327,7.489300000000003
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAc-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,9.438074999999998,209.26135,6.900100000000003,72.57635,5.603300000000001
[3OSO3]Galβ1-4(Fucα1-3)[6OSO3]GlcNAc-Sp8,[3OSO3]Galb1-4(Fuca1-3)[6OSO3]GlcNAc-Sp8 ,(3S)Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8 ,47.02007499999999,141.35125,41.86675,41.0211,1.6742250000000023
Fucα1-2[6OSO3]Galβ1-4GlcNAc-Sp0,Fuca1-2[6OSO3]Galb1-4GlcNAc-Sp0,Fuca1-2(6S)Galb1-4GlcNAcb-Sp0,110.60265,329.1272,21.49925,51.86960000000001,3.0651499999999987
Fucα1-2Galβ1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4[6OSO3]GlcNAc-Sp8,Fuca1-2Galb1-4(6S)GlcNAcb-Sp8,20.491950000000006,136.201225,22.86297499999999,231.99025,7.292024999999999
Fucα1-2[6OSO3]Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2[6OSO3]Galb1-4[6OSO3]Glc-Sp0,Fuca1-2(6S)Galb1-4(6S)Glcb-Sp0,34.853300000000004,240.3356,20.073025,89.16977499999999,3.794475
Neu5Acα2-3Galβ1-3GalNAcα-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,Neu5Aca2-3Galb1-3GalNAca-Sp8,35.643075,63.57619999999999,22.653225,31.65445,0.7940750000000012
Neu5Acα2-3Galβ1-3GalNAcα-Sp14,,Neu5Aca2-3Galb1-3GalNAca-Sp14,14.997525,18.81595,5.6186250000000015,54.222375,6.945499999999999
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,14.82595,153.988925,17.669925,100.931125,1.5257750000000032
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,10.6057,18.054675,24.129975,124.56019999999991,4.750824999999999
Neu5Acα2-8Neu5Acα2-8Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-8Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,20.0449,39.71662499999999,11.39275,210.26212500000003,0.3566749999999992
Neu5Acα2-8Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-8Neu5Aca2-3)Galb1-4Glcb-Sp0,18.469249999999995,20.469674999999995,11.9455,25.331850000000006,9.01965
Neu5Acα2-8Neu5Acα2-8Neu5Acα-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,Neu5Aca2-8Neu5Aca2-8Neu5Aca-Sp8,42.555900000000015,51.884825000000006,19.673724999999987,44.64767500000002,4.54795
Neu5Acα2-3(6-O-Su)Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3(6-O-Su)Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3(6S)Galb1-4(Fuca1-3)GlcNAcb-Sp8,10.00205,138.186275,11.872925,20.234575,11.791124999999996
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp0,27.754525,155.46262500000014,15.6126,199.493725,11.905325
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3(GalNAcb1-4)Galb1-4GlcNAcb-Sp8,GalNAcb1-4(Neu5Aca2-3)Galb1-4GlcNAcb-Sp8,21.619825,214.014225,18.795675000000006,96.478575,5.309599999999998
Neu5Acα2-3(GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(GalNAcb1-4)Galb1-4Glcb-Sp0,GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,33.4435,375.98422499999987,13.692600000000004,225.55845000000005,8.201524999999998
Neu5Acα2-3(Neu5Acα2-3Galβ1-3GalNAcβ1-4)Galβ1-4Glcβ-Sp0,Neu5Aca2-3(Neu5Aca2-3Galb1-3GalNAcb1-4)Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glcb-Sp0,53.91044999999998,65.0163,26.3295,61.5235,5.245724999999998
Neu5Acα2-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3)GalNAca-Sp8,28.28625,536.4282999999998,19.238650000000003,22.982974999999985,5.937849999999999
Neu5Acα2-3GalNAcα-Sp8,Neu5Aca2-3GalNAca-Sp8,Neu5Aca2-3GalNAca-Sp8,29.85970000000001,53.537199999999984,15.79445,59.84835,3.110625
Neu5Acα2-3GalNAcβ1-4GlcNAcβ-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,Neu5Aca2-3GalNAcb1-4GlcNAcb-Sp0,21.88135,225.0406,23.94725,91.54037499999995,1.2041999999999984
Neu5Acα2-3Galβ1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GlcNAc-Sp8,Neu5Aca2-3Galb1-3(6S)GlcNAc-Sp8,37.0972,54.68315,18.180425,100.04695000000002,4.4794
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-3( Fuca1-4)GlcNAcb-Sp8,,,,,6.59925
Neu5Acα2-3Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,35.79617500000001,103.800625,15.994175000000006,42.61030000000001,3.916025000000001
Neu5Acα2-3Galβ1-3(Neu5Acα2-3Galβ1-4)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-3Galb1-4)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Neu5Aca2-3Galb1-3)GlcNAcb-Sp8,65.304125,86.50017499999996,1.978500000000002,112.12895000000003,10.891225
Neu5Acα2-3Galβ1-3[6OSO3]GalNAcα-Sp8,Neu5Aca2-3Galb1-3[6OSO3]GalNAca-Sp8,Neu5Aca2-3Galb1-3(6S)GalNAca-Sp8,86.38097499999998,504.109,17.474624999999996,77.35240000000002,12.01035
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp8,Neu5Aca2-3Galb1-3(Neu5Aca2-6)GalNAca-Sp8,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp8,18.3811,123.045325,4.859550000000001,120.533675,3.640225000000002
Neu5Acα2-3Galβ1-3(Neu5Acα2-6)GalNAcα-Sp14,,Neu5Aca2-6(Neu5Aca2-3Galb1-3)GalNAca-Sp14,36.25705000000002,258.025025,44.69835000000001,47.491875,-0.4782249999999992
Neu5Acα2-3Galβ-Sp8,Neu5Aca2-3Galb-Sp8,Neu5Aca2-3Galb-Sp8,16.815649999999998,72.480625,25.945725000000003,79.4319,0.4724750000000011
Neu5Acα2-3Galβ1-3GalNAcβ1-3Galα1-4Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-3GalNAcb1-3Gala1-4Galb1-4Glcb-Sp0,18.05385,264.154125,14.41305,123.3465,-1.8586250000000009
Neu5Acα2-3Galβ1-3GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-4GlcNAcb-Sp0,17.83125,18.619525,7.14875,55.964424999999984,2.3625750000000005
Fucα1-2[6OSO3]Galβ1-4Glc-Sp0,Fuca1-2[6OSO3]Galb1-4Glc-Sp0,Fuca1-2(6S)Galb1-4Glcb-Sp0,81.62930000000001,98.99955,30.621500000000005,38.990099999999984,5.906025000000001
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-3Galb1-3GlcNAcb-Sp0,16.63295,92.893225,21.154175,35.111999999999995,3.967774999999999
Neu5Acα2-3Galβ1-3GlcNAcβ-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,Neu5Aca2-3Galb1-3GlcNAcb-Sp8,8.509199999999998,66.29367500000001,16.410775,32.232949999999995,3.302275
Neu5Acα2-3Galβ1-4[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(6S)GlcNAcb-Sp8,11.819325,17.638024999999992,18.065825000000004,46.496425,2.8908499999999986
Neu5Acα2-3Galβ1-4(Fucα1-3)[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)[6OSO3]GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,36.13665,74.25302500000002,29.51277500000001,75.64885000000002,7.314250000000002
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,26.848524999999995,122.95112499999998,15.810774999999996,137.70630000000003,12.866050000000005
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,15.137475000000002,228.2534,14.0703,64.441875,7.277824999999992
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp8,17.939099999999996,8.974425000000009,9.405350000000002,103.09595,0.3499750000000006
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb-Sp8,28.95015,475.71617499999985,23.385749999999994,195.954075,3.922599999999997
Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4GlcNAcb-Sp8,58.7732,40.0138,44.7167,32.5015,8.2122
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,25.79885,48.5705,9.267325,26.259424999999997,2.0737750000000004
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb-Sp0,17.3238,16.475850000000037,21.79035,17.460725000000004,3.3830500000000026
Neu5Acα2-3Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,Neu5Aca2-3Galb1-4GlcNAcb-Sp8,15.553500000000005,23.377324999999985,28.950175,266.67527499999994,7.3523
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,28.535025000000005,98.77985,14.764949999999995,43.89620000000001,2.05425
Fucα1-2Galβ1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4[6OSO3]Glc-Sp0,Fuca1-2Galb1-4(6S)Glcb-Sp0,9.363725,56.09117500000002,29.7712,50.21425000000001,7.9596500000000034
Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-3Galb1-4Glcb-Sp0,11.969575,18.911550000000005,5.7272500000000015,30.378725000000006,7.845475000000002
Neu5Acα2-3Galβ1-4Glcβ-Sp8,Neu5Aca2-3Galb1-4Glcb-Sp8,Neu5Aca2-3Galb1-4Glcb-Sp8,143.95280000000014,37.72225,10.996125,109.08984999999998,0.5282499999999981
Neu5Acα2-6GalNAcα-Sp8,Neu5Aca2-6GalNAca-Sp8,Neu5Aca2-6GalNAca-Sp8,40.01792500000001,85.42762500000006,23.843824999999995,49.05425,2.939124999999999
Neu5Acα2-6GalNAcβ1-4GlcNAcβ-Sp0,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,Neu5Aca2-6GalNAcb1-4GlcNAcb-Sp0,20.2401,305.90560000000005,8.731774999999997,106.79100000000004,4.915475000000002
Neu5Acα2-6Galβ1-4[6OSO3]GlcNAcβ-Sp8,Neu5Aca2-6Galb1-4[6OSO3]GlcNAcb-Sp8,Neu5Aca2-6Galb1-4(6S)GlcNAcb-Sp8,39.915575,175.44705,44.95422500000001,104.71110000000002,8.79205
Neu5Acα2-6Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb-Sp0,8.53305,182.75892499999992,8.17765,21.267775,9.085424999999997
Neu5Acα2-6Galβ1-4GlcNAcβ-Sp8,Neu5Aca2-6Galb1-4GlcNAcb-Sp8,Neu5Aca2-6Galb1-4GlcNAcb-Sp8,43.09567500000002,269.38587500000006,29.48880000000001,408.105225,6.651100000000001
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,69.33485,214.700375,23.139099999999992,96.36355,6.292675000000001
Neu5Acα2-6Galβ1-4GlcNAcβ1-3Galβ1-4GlcNAcβ-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,Neu5Aca2-6Galb1-4GlcNAcb1-3Galb1-4GlcNAcb-Sp0,23.4266,109.54895,27.104199999999995,50.98420000000001,7.474025000000001
Neu5Acα2-6Galβ1-4Glcβ-Sp0,Neu5Aca2-6Galb1-4Glcb-Sp0,Neu5Aca2-6Galb1-4Glcb-Sp0,10.752475000000004,89.41084999999998,38.05067499999999,198.97537500000004,1.5869749999999971
Neu5Acα2-6Galβ1-4Glcβ-Sp8,Neu5Aca2-6Galb1-4Glcb-Sp8,Neu5Aca2-6Galb1-4Glcb-Sp8,13.802225,250.2292,26.563399999999994,26.766349999999992,5.284724999999999
Neu5Acα2-6Galβ-Sp8,Neu5Aca2-6Galb-Sp8,Neu5Aca2-6Galb-Sp8,35.80145,113.53365,31.67777500000001,151.116875,3.1408749999999994
Neu5Acα2-8Neu5Acα-Sp8,Neu5Aca2-8Neu5Aca-Sp8,Neu5Aca2-8Neu5Aca-Sp8,27.39129999999999,346.88734999999986,30.228200000000008,157.07372499999997,3.8572000000000015
Neu5Acα2-8Neu5Acα2-3Galβ1-4Glcβ-Sp0,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,Neu5Aca2-8Neu5Aca2-3Galb1-4Glcb-Sp0,30.34265,215.178125,5.474124999999999,212.21882500000004,2.6823500000000013
Galβ1-3(Fucα1-4)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Galb1-3(Fuca1-4)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,1689.3918999999994,14.255825000000018,586.0489,169.71040000000005,9.026675
Neu5Acβ2-6GalNAcα-Sp8,Neu5Acb2-6GalNAca-Sp8,Neu5Acb2-6GalNAca-Sp8,13.341349999999995,66.110625,21.1801,17.366825,1.4156000000000013
Neu5Acβ2-6Galβ1-4GlcNAcβ-Sp8,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,Neu5Acb2-6Galb1-4GlcNAcb-Sp8,57.601275,799.5671499999999,37.56524999999999,788.9340749999999,-0.7561500000000008
Neu5Gcα2-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Neu5Gca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Neu5Gca2-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,86.11169999999998,182.48425,46.5138,153.6354499999999,0.4676000000000009
Neu5Gcα2-3Galβ1-3GlcNAcβ-Sp0,Neu5Gca2-3Galb1-3GlcNAcb-Sp0,Neu5Gca2-3Galb1-3GlcNAcb-Sp0,13.0792,365.79145,14.719124999999998,111.043925,2.2572750000000017
Neu5Gcα2-3Galβ1-4(Fucα1-3)GlcNAcβ-Sp0,Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,Neu5Gca2-3Galb1-4(Fuca1-3)GlcNAcb-Sp0,27.174550000000004,126.3612,37.00025,128.70477499999998,5.920724999999999
Neu5Gcα2-3Galβ1-4GlcNAcβ-Sp0,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,Neu5Gca2-3Galb1-4GlcNAcb-Sp0,35.6223,278.079025,43.74302499999999,76.7017,2.2616999999999985
Neu5Gcα2-3Galβ1-4Glcβ-Sp0,Neu5Gca2-3Galb1-4Glcb-Sp0,Neu5Gca2-3Galb1-4Glcb-Sp0,20.6009,149.68417500000004,30.4688,26.277750000000005,2.692425000000004
Neu5Gcα2-6GalNAcα-Sp0,Neu5Gca2-6GalNAca-Sp0,Neu5Gca2-6GalNAca-Sp0,28.098674999999997,203.4222,37.51195,57.206400000000016,1.7091000000000005
Neu5Gcα2-6Galβ1-4GlcNAcβ-Sp0,Neu5Gca2-6Galb1-4GlcNAcb-Sp0,Neu5Gca2-6Galb1-4GlcNAcb-Sp0,17.760174999999997,294.494825,38.84090000000001,166.43932500000003,3.27365
Neu5Gcα-Sp8,Neu5Gca-Sp8,Neu5Gca-Sp8,11.816525,32.8004,14.56195,105.021425,2.415775
Galβ1-3(Neu5Acα2-3Galβ1-4GlcNAcβ1-6)GalNAcα-Sp14,Galb1-3(Neu5Aca2-3Galb1-4GlcNAcb1-6)GalNAca-Sp14,Neu5Aca2-3Galb1-4GlcNAcb1-6(Galb1-3)GalNAca-Sp14,21.469849999999994,49.85555000000002,32.1821,25.68945,1.431775
,Galb1-3GalNAca-Sp14,,,,,,
Galβ1-3GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0,25.4286,249.985625,47.63970000000001,55.795075,1.2053249999999984
Galβ1-4(Fucα1-3)[6OSO3]GlcNAc-Sp0,Galb1-4(Fuca1-3)[6OSO3]GlcNAc-Sp0 ,Galb1-4(Fuca1-3)(6S)GlcNAcb-Sp0 ,94.38345,380.34195000000005,39.4937,299.22965,3.847275
Galβ1-4(Fucα1-3)[6OSO3]Glc-Sp0,Galb1-4(Fuca1-3)[6OSO3]Glc-Sp0,Galb1-4(Fuca1-3)(6S)Glcb-Sp0,49.44005,227.017675,47.86885,260.96067500000004,-3.167575000000001
Galβ1-4(Fucα1-3)GlcNAcβ1-3Galβ1-3(Fucα1-4)GlcNAcβ-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,Galb1-4(Fuca1-3)GlcNAcb1-3Galb1-3(Fuca1-4)GlcNAcb-Sp0,299.213225,289.75795,7775.328150000001,348.500325,2.6030999999999995
Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,11.864924999999996,13.39565,16.4355,97.4916,2.669225000000001
Neu5Acα2-3Galβ1-3GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0       ,Neu5Aca2-3Galb1-3GlcNAcb1-3Galb1-3GlcNAcb-Sp0       ,47.25052499999998,4.885425,31.455125,195.210825,6.66915
Neu5Acα2-3Galβ1-4GlcNAcβ1-3Galβ1-3GlcNAcβ-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,Neu5Aca2-3Galb1-4GlcNAcb1-3Galb1-3GlcNAcb-Sp0,46.63845000000001,13.995025,26.200149999999994,124.78222500000004,5.57225
[3OSO3][4OSO3]Galβ1-4GlcNAcβ-Sp0,[3OSO3][4OSO3]Galb1-4GlcNAcb-Sp0,4S(3S)Galb1-4GlcNAcb-Sp0,16.445649999999997,242.45735,7.302399999999999,25.229975,1.7096750000000016
[6OSO3]Galβ1-4[6OSO3]GlcNAcβ-Sp0,[6OSO3]Galb1-4[6OSO3]GlcNAcb-Sp0,(6S)Galb1-4(6S)GlcNAcb-Sp0,45.87782499999999,30.195550000000008,38.926575,415.8408,4.1190250000000015
6-H2PO3Glcβ-Sp10,6-H2PO3Glcb-Sp10,(6P)Glcb-Sp10,45.97615,323.9412,25.032299999999992,29.930599999999966,1.927375
Galβ1-3(Neu5Acα2-3Galβ1-4(Fucα1-3)GlcNAcβ1-6)GalNAcα-Sp14,Gala1-3(Fuca1-2)Galb-Sp18,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6(Galb1-3)GalNAca-Sp14,21.93542499999999,40.969475,41.883,92.93655,11.102249999999998
,Galb1-3(Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-6)GalNAca-Sp14,,,,,,
Galβ1-3Galβ1-4GlcNAcβ-Sp8,Galb1-3Galb1-4GlcNAcb-Sp8,Galb1-3Galb1-4GlcNAcb-Sp8,92.6165,24.6033,16.142475,10.738250000000008,-0.5869249999999973
Galβ1-4GlcNAcβ1-2Manα1-3(Neu5Acα2-6Galβ1-4GlcNAcβ1-2Manα1-6)Manβ1-4GlcNAcβ1-4GlcNAcβ-Sp12,Galb1-4GlcNAcb1-2Mana1-3(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,27.683525000000003,22.10477500000001,12.607475,50.46504999999996,4.829900000000001
Galβ1-4GlcNAcβ1-3(Galβ1-4GlcNAcβ1-6)Galβ1-4GlcNAc-Sp0,Galb1-4GlcNAcb1-3(Galb1-4GlcNAcb1-6)Galb1-4GlcNAc-Sp0,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3)Galb1-4GlcNAc-Sp0,73.07827500000002,149.67602499999995,22.906375000000004,271.313575,9.298125
