ancient,old,new,SBA 0.1ug/ml Slide#14032 CFG# 2342 v5.0 Alexa488 6/27/11 HJ,SBA 1ug/ml Slide#14041 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA 10ug/ml Slide#14042 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA 100ug/ml Slide#14032 CFG#2342 v5.0 Alexa488 6/27/11 HJ,SBA(EY lab) (10ug/ml) Slide#14173 rRequest#2342 Alexa488 2011-7-6 YL,SBA (1 ug/ml) Slide#13684 Request#non Mahal project 4/15/2011 Alexa488 YL ,SBA (10 ug/ml) Slide#13637 Request#non Mahal project 4/11/2011 Alexa488 YL ,SBA (100 ug/ml) Slide#13684 Request#non Mahal project 4/15/2011 Alexa488 YL
,,Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp21,31.04875,4.272450000000003,11.249099999999995,-23.051199999999994,21.534375,-11.488500000000005,-30.63104999999999,-20.439849999999996
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3)Galb1-4Glcb-Sp21,5.381875,2.7841000000000005,-2.01685,-50.20847500000001,8.968225,-10.588150000000002,-19.8619,-29.841775
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana-Sp0,0.490825000000001,8.594675000000002,21.454525000000004,-33.48510000000001,16.349675000000005,-16.811774999999994,-65.2874,-26.094325000000005
,,Neu5Aca2-3Galb1-4GlcNAcb1-6GalNAca-Sp14,-4.218350000000001,0.1035499999999967,14.900275000000002,-36.684075,11.932075,-17.222700000000003,-46.20677499999999,-35.22922500000001
,,Neu5Aca2-6Galb1-4GlcNAcb1-6GalNAca-Sp14,1.8190500000000007,9.779500000000002,5.487275000000004,-66.794225,5.3514,0.16777499999999534,-34.166875,-32.0332
,,Neu5Aca2-6Galb1-4 GlcNAcb1-6(Neu5Aca2-6Galb1-4GlcNAcb1-3)GalNAca-Sp14,4.227600000000002,-7.720799999999999,0.4787999999999997,-169.158125,0.21545000000000056,-7.388625000000001,-102.14537500000002,-44.99190000000001
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-6Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,10.85,9.083624999999998,7.85,-9.98245,32.768175,-5.782349999999999,-24.00715,-23.36735
,,Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Aca2-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,8.367924999999998,2.259625,2.360625,-75.998775,14.054375,-13.293100000000004,-18.854425000000006,-25.1677
,,Mana1-6(Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp19,0.7022499999999976,4056.002725,-1.413450000000001,746.05395,5.775599999999999,-17.705425,-42.47632499999999,-10.095299999999998
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,17.37105,3.423925000000001,28.47367500000001,1164.939875,9.222624999999997,-11.056399999999995,-27.504149999999992,-32.97710000000001
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-6(GlcNAcb1-4)(Neu5Aca2-3Galb1-3GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp21,4.8398,1.7095000000000002,-11.63825,14.988075,13.012275,-11.705750000000005,-41.96512499999999,-42.39615
,,Neu5Aca2-6Galb1-4GlcNAcb1-6(Fuca1-2Galb1-4(Fuca1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,1.1774249999999975,0.8237999999999985,-0.7157750000000007,-192.84685,6.979899999999995,-21.8065,-54.83574999999999,-34.88625
,,Galb1-3GlcNAcb1-6GalNAca-Sp14,-2.9478500000000007,12.188074999999998,-15.021375,100.751325,13.665074999999998,-15.160875,-8.274474999999995,-22.711824999999994
,,Gala1-3Galb1-3GlcNAcb1-6GalNAca-Sp14,3.315,-2.276200000000001,-0.012975000000000849,-259.84349999999995,6.987249999999998,-27.64782499999999,-59.4138,-63.87515
,,Galb1-3(Fuca1-4)GlcNAcb1-6GalNAca-Sp14,16.525099999999995,4.3659500000000016,1.2975999999999992,-46.44097499999998,11.427474999999998,-10.221924999999997,-100.03775,-72.13810000000002
,,Neu5Aca2-3Galb1-3GlcNAcb1-6GalNAca-Sp14,1.9055499999999979,6.580799999999997,6.9026999999999985,-34.3923,2.9761750000000013,-8.223125,-55.121949999999984,-36.79950000000001
,,(3S)Galb1-3(Fuca1-4)GlcNAcb-Sp0,24.420325000000005,13.041224999999995,2.902325000000001,-15.046424999999942,10.299774999999997,-4.183200000000001,-1.4377249999999933,0.9010750000000024
,,Galb1-4(Fuca1-3)GlcNAcb1-6(Neu5Aca2-6(Neu5Aca2-3Galb1-3)GlcNAcb1-3)Galb1-4Glc-Sp21,5.4455750000000025,3.197925,9.145525000000003,-16.079925,10.6564,-13.044800000000002,-16.562824999999997,-24.374275
,,Fuca1-2Galb1-4GlcNAcb1-6GalNAca-Sp14,7.0456499999999975,22.677575,21.077375,-5.2893500000000016,30.59282500000001,4.614299999999994,-1.940799999999996,-41.737925
,,Gala1-3Galb1-4GlcNAcb1-6GalNAca-Sp14,2.6312999999999995,-0.16625,9.215975,-26.050949999999997,8.751900000000001,-16.651799999999998,-28.994675,-19.91135
,,Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,6.4453999999999985,-1.965675000000001,3.923625000000003,-13.5738,17.709699999999994,-18.843599999999995,-16.937724999999997,-28.220125
,,Fuca1-2(6S)Galb1-3GlcNAcb-Sp0,34.401349999999994,-1.2916999999999987,-4.54945,395.79115,-3.5979750000000013,-32.109824999999994,-42.370524999999994,-5.298049999999994
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAca-Sp14,2.9588250000000014,0.20482500000000048,-0.43607499999999977,-14.407125,0.6591750000000012,-9.390425,-36.58025,-33.450625
,,Fuca1-2Galb1-4GlcNAcb1-2Mana-Sp0,8.4953,-3.8437,17.502625,-43.3629,19.561975,-25.709475,-44.69067499999999,-25.556374999999992
,,Fuca1-2Galb1-3(6S)GlcNAcb-Sp0,-0.5598999999999991,12.336574999999995,-1.341550000000001,-14.621,3.89335,-15.968225,-33.449549999999995,-29.51087500000001
,,Fuca1-2(6S)Galb1-3(6S)GlcNAcb-Sp0,17.974200000000003,9.086000000000002,21.428225,-35.58182500000004,31.398775,-21.474575,-62.9154,-31.60452499999999
,,Neu5Aca2-6GalNAcb1-4(6S)GlcNAcb-Sp8,-4.273575000000001,2.2199249999999977,-7.195924999999999,-71.06924999999998,15.19735,-15.253150000000002,-50.817374999999984,-24.740124999999992
,,GalNAcb1-4(Fuca1-3)(6S)GlcNAcb-Sp8,3.702925000000001,6.957525,6.737874999999999,-15.747674999999989,2.641575,-12.841625,-42.69685,-25.48425
,,(3S)GalNAcb1-4(Fuca1-3)GlcNAcb-Sp8,-3.615899999999998,4.101624999999999,-2.7526499999999987,-71.69659999999998,5.0708249999999975,-19.205725,-97.87765000000002,-68.91742499999998
,,Fuca1-2Galb1-3GlcNAcb1-6(Fuca1-2Galb1-3GlcNAcb1-3)GalNAca-Sp14,9.8817,12.268125,7.271324999999999,-25.237725,35.473875,-9.591250000000006,-59.019875000000006,-32.060525
,,GalNAca1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAca-Sp14,0.24207499999999985,-7.7247999999999974,0.3910499999999999,-123.610925,9.55335,-12.041575000000002,-19.514500000000005,-27.7917
,,GlcNAcb1-6(GlcNAcb1-2)Mana1-6(GlcNAcb1-4)(GlcNAcb1-4(GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,-6.355174999999999,0.5040499999999986,-9.990925,0.19600000000000328,5.661724999999998,-16.437075,-53.690975,-29.94185
,,Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-4)Galb1-4GlcNAcb1-4(Gal b1-4GlcNAcb1-2)Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,3.425849999999997,-7.561825000000002,27.360699999999994,4144.905425000001,13.645075000000002,-12.71925,-43.5579,-5.382925
,,Galb1-3GlcNAca1-3Galb1-4GlcNAcb-Sp8 ,-3.586400000000001,-1.203149999999999,-29.02765,2089.44685,-4.139650000000007,-22.41265,-65.64627499999997,-64.1774
,,Galb1-3(6S)GlcNAcb-Sp8 ,-9.806425,-8.92875,-2.4063749999999993,-157.471675,4.002475,-7.978774999999999,-37.715025,-16.255074999999998
,,(6S)(4S)GalNAcb1-4GlcNAc-Sp8,-13.752075,-2.9665999999999983,-6.79555,-57.03714999999998,-3.1116750000000017,-20.043375,-7.430050000000001,-24.23514999999999
,,(6S)GalNAcb1-4GlcNAc-Sp8 ,-2.9687749999999986,-8.783274999999998,-6.7241500000000025,-32.70285,5.081175,-26.513100000000005,-37.70402499999999,-42.729875
,,(3S)GalNAcb1-4(3S)GlcNAc-Sp8,-5.626225,-6.732449999999997,-11.89994999999999,-93.042975,-2.791675000000001,-8.569749999999999,-84.441625,-39.94962500000001
,,GalNAcb1-4(6S)GlcNAc-Sp8 ,368.986275,4703.335800000002,35117.3231,46931.6914,1800.4195250000002,-4.387750000000004,235.22377500000005,7865.065325
,,(3S)GalNAcb1-4GlcNAc-Sp8 ,5.763324999999997,1.3727750000000016,-0.3465500000000006,-23.26565,-4.4026250000000005,-19.300374999999995,-27.650375,-26.713125
,,(4S)GalNacb-Sp10,0.14354999999999762,5.60275,8.600550000000002,-44.79765,33.536100000000005,-20.0458,-95.585125,-35.040375
,,Galb1-4(6P)GlcNAcb-Sp0 ,7.392674999999998,-0.9046500000000002,8.845475,-22.733425000000004,-2.8655749999999984,-9.635725,-28.14705,-43.26595
,,(6P)Galb1-4GlcNAcb-SP0 ,-2.7800999999999987,-1.3253749999999993,-0.19962500000000286,0.7082749999999987,-48.5171,-15.796775000000002,-51.26974999999998,-19.814174999999995
,,GalNAca1-3(Fuca1-2)Galb1-4GlcNAcb1-6GalNAc-Sp14,18.0013,295.8502000000001,6727.53535,16927.189275,40.104825,-12.321475,-12.489575000000002,51.08837499999999
,,Neu5Aca2-6Galb1-4GlcNAcb1-2Man-Sp0,14.376950000000004,2.435125000000001,3.0495,19.62267500000001,6.464799999999999,-14.2422,-46.53655000000001,-20.476049999999994
,,Gala1-3Galb1-4GlcNAcb1-2Mana-Sp0,27.160750000000018,7.122774999999999,4.1426,65.14595,4.867025,-16.1717,6.133225000000009,-17.532074999999995
,,Gala1-3(Fuca1-2)Galb1-4GlcNAcb1-2Mana-Sp0,12.2575,-3.9743,-8.875524999999998,-18.395200000000006,14.44465,-6.466125000000003,-45.701275,-36.451375
,,GalNAca1-3(Fuca1-2)Galb1-4 GlcNAcb1-2Mana-Sp0,13.705225,3.045299999999997,9.965650000000002,17.828325,2.69965,-3.9121000000000015,-32.93355,-23.447375
,, Galb1-3GlcNAcb1-2Mana-Sp0,9.993925,-1.9072249999999968,7.901700000000004,-28.23904999999999,17.542075000000004,3.693750000000005,-22.74115000000002,-36.933175
,,Gala1-3(Fuca1-2)Galb1-3GlcNAcb1-6GalNAc-Sp14,15.920525000000026,8.505825,8.974325000000004,-32.43152500000008,-0.9638750000000016,-15.474024999999996,-21.3698,-31.26592500000001
,,Neu5Aca2-3Galb1-3GlcNAcb1-2Mana-Sp0,-3.7301249999999992,13.987775000000005,19.5293,-40.570949999999975,41.853375,-17.978275,-33.5675,-37.82815000000001
,,Gala1-3Galb1-3GlcNAcb1-2Mana-Sp0,3.8246,6.928125,-8.857149999999997,855.1377,9.917025,-14.342200000000002,-114.190525,-71.90317499999998
,,GalNAcb1-4GlcNAcb1-2Mana-Sp0,307.8091250000001,5136.34245,34292.754775,38128.15022500001,5327.337175,-0.5395750000000028,1070.7709249999998,32310.013000000006
,,Neu5Aca2-3Galb1-3GlcNAcb1-4Galb1-4Glcb-Sp0,-3.0827500000000008,0.954699999999998,0.5444750000000003,-20.25775,9.247674999999996,-9.066300000000002,-18.221725,-6.478675000000001
,,GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,5.343725000000001,4.19645,6.70875,-49.07492500000001,13.823125,-6.374924999999997,-26.31795,-21.0003
,,Galb1-4GlcNAcb1-2 Mana1-6(GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,5.4185750000000015,3.9713999999999987,7.059850000000001,1809.767125,1.5470999999999986,-0.3441500000000026,-35.68885000000001,-22.668175
,,Galb1-4GlcNAcb1-2 Mana1-6(Galb1-4GlcNAcb1-4)(Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAc-Sp21,-3.498899999999997,9.642550000000002,12.7075,-46.870224999999984,7.752575000000004,-5.8617750000000015,-20.516875,-15.391875
,,Fuca1-4(Galb1-3)GlcNAcb1-2 Mana-Sp0,4.588500000000002,8.4948,11.123,-57.77829999999997,33.32099999999999,-8.629749999999998,-32.754124999999995,-36.46155
,,Neu5Aca2-3Galb1-4(Fuca1-3)GlcNAcb1-2Mana-Sp0,14.195399999999998,2.522625,-5.024700000000001,-9.192450000000008,-1.1192750000000018,-7.160050000000001,-9.504150000000006,-17.620474999999995
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3)Galb1-4GlcNAc-Sp0,7.397325000000002,-3.742799999999999,-1.8102250000000009,-44.42222500000002,-5.863099999999998,35.18632500000001,-51.67340000000001,-49.08517500000001
,,GalNAca1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,-2.9132750000000005,-8.545199999999998,-1.3160249999999998,-55.05002500000001,-6.413375,-13.820225000000004,-61.74879999999999,-52.51199999999999
,,Gala1-3(Fuca1-2)Galb1-3GalNAcb1-3Gala1-4Galb1-4Glc-Sp21,9.351125,-0.3906749999999999,-3.5784249999999997,-30.515925000000006,0.79495,-17.82475,-43.565625,-26.44240000000001
,,Galb1-3GalNAcb1-3Gal-Sp21,2.212400000000001,5.974175000000002,10.216724999999997,-51.82022499999998,32.6361,-21.0886,-65.84585000000001,-34.462175
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,-1.0208499999999994,-1.0139249999999969,-2.865625,-10.0488,-51.17379999999999,-18.58215,-71.12145,-29.687100000000004
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,12.22285,24.837975,14.836749999999993,-5.284150000000002,91.771025,-13.955700000000002,-31.2756,-11.14875
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,78.421525,146.5451,143.68295,95.094525,343.8672,98.670275,186.44465,112.11727499999998
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,19.681325,9.8541,19.154275,349.10075,34.240125000000006,3.383824999999998,27.122125000000004,-15.059075
,,Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,17.138425,18.9353,18.777525000000004,1.120275000000003,14.772250000000005,11.50515,-7.286774999999999,-10.220575
,,Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Fuca1-2Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,30.678325,24.17125,284.209575,8638.638125,77.4332,3.8109249999999992,-7.768174999999986,57.049825
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,81.68790000000001,111.45752500000002,85.60037499999999,118.12967500000002,260.96565,45.04457500000001,54.644450000000006,62.196825
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,19.5779,10.060025,15.210774999999993,-18.131725000000007,39.572325000000006,-12.500525000000005,-14.522524999999993,-13.771075
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp12,75.7676,147.80462500000004,148.564275,883.008425,332.1300500000001,70.9666,215.776975,133.76805
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp24,48.57715,28.1659,81.63452500000002,1196.504775,76.39982500000002,-7.7525749999999976,-13.930125000000006,6.38175
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,2.107025,6.8065750000000005,4.658150000000001,1.8326749999999803,71.76155,-19.961975,-114.36069999999997,-64.976025
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,17.00850000000001,40.187,49.01472499999999,2610.00475,166.74137499999995,-13.429425,-33.25465,44.371225
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp25,6.067549999999999,5.996224999999999,11.75385,11.788000000000013,12.778100000000002,-7.421725,-21.519575,-17.654625000000006
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,15.440025000000004,4.953375000000001,-4.455450000000002,3.169875000000001,-1.6913250000000009,-17.485075000000002,-11.572100000000002,-19.4275
,,Neu5Aca2-8Neu5Gca2-3Galb1-4GlcNAc-Sp0,1.3538249999999996,6.936824999999999,11.3607,-44.97820000000001,8.853625000000003,-6.1801749999999975,-21.7833,-22.62635
,,Neu5Gca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,0.5815750000000008,0.4218999999999991,-1.3381999999999978,-16.975749999999994,0.06352499999999939,-6.639200000000002,-27.734100000000005,-44.4228
,,Neu5Gca2-8Neu5Gca2-3Galb1-4GlcNAcb1-3Galb1-4GlcNAc-Sp0,2.689099999999999,5.841850000000001,10.190225000000002,-58.63205,0.2050499999999964,-14.070600000000004,-37.18402500000001,-33.238375
,,Neu5Gca2-8Neu5Gca2-6Galb1-4GlcNAc-Sp0,14.438349999999994,9.012375,6.8020999999999985,-43.54324999999999,3.291274999999999,-13.14625,-45.49995,-43.36925
,,Neu5Aca2-8Neu5Aca2-3Galb1-4GlcNAc-Sp0,9.213824999999996,10.7846,-2.8176499999999987,8.405375000000006,9.572525,-14.762774999999998,-28.25127500000001,-10.63005
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2)Man a1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,,,,,,,,
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2)Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Mana1-4GlcNAcb1-4GlcNAc-Sp24,22.41905,27.5177,78.01702499999998,732.9847,42.09715,-17.525175,-44.89300000000001,-36.30195
,,Gala1-3Galb1-4GlcNAcb1-2Mana1-6(Gala1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAc-Sp24,9.961125000000004,4.7611750000000015,24.661625,353.226125,10.517774999999997,8.206025000000004,16.64895,-30.4766
,,GlcNAcb1-3Galb1-4GlcNAcb1-6(GlcNAcb1-3Galb1-3)GalNAca-Sp14,2.619850000000003,10.137125,-5.9444500000000025,-31.25175,10.3675,-12.409249999999995,-72.278775,-44.62555
,,GalNAcb1-3GlcNAcb-Sp0 ,16.235049999999994,1209.969475,19143.730825,37941.67945000002,1077.797325,-10.336899999999998,-47.136,2665.1783749999995
,,GalNAcb1-4GlcNAcb1-3GalNAcb1-4GlcNAcb-Sp0 ,452.0045499999998,8791.608349999999,36266.84455,37597.281475,9613.947475,113.80197500000004,5216.107575,37966.858600000014
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,4.983300000000002,23.46235,2.7997250000000005,-27.084675,16.9077,-3.201274999999999,-27.541325,-21.84005
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,10.4519,20.4696,24.168149999999994,1310.430725,85.39150000000002,-6.650974999999999,-74.88030000000003,133.2945
,,GlcNAb1-3Galb1-3GalNAc-Sp14,1.886925,5.553975000000001,1.063575000000001,-20.495800000000006,10.045024999999997,1.1699000000000055,-58.44780000000001,-27.6092
,,Galb1-3GlcNAcb1-6(Galb1-3)GalNAc-Sp14,10.0261,-4.889075000000002,14.468799999999998,-162.440625,1.7402250000000024,-23.87195,-71.58065,-37.499775
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4GlcNAcb-Sp25,4.396275000000001,8.389024999999998,84.76525000000002,5785.341250000001,54.554625,-12.825774999999998,-80.148575,17.50607500000001
,,(3S)GlcAb1-3Galb1-4GlcNAcb1-3Galb1-4Glc-Sp0,-0.5526,-6.110950000000001,11.971374999999995,-202.710775,1.0450999999999997,-9.4354,-39.40037500000001,-37.59109999999999
,,(3S)GlcAb1-3Galb1-4GlcNAcb1-2Mana-Sp0,6.150725000000001,2.113450000000002,-8.891449999999997,-53.4074,10.235224999999996,-17.824624999999994,-115.6754,-86.96719999999998
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,20.520250000000008,42.43042500000001,54.44002500000001,2340.910675,48.61122500000002,-8.880950000000002,-3.070974999999997,-29.9053
,,Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAb1-2)Mana1-6(Galb1-3GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,8.244375,24.3847,32.827675000000006,2778.098825,94.98155,-3.649600000000003,-126.58242500000004,-81.95909999999998
,,Neu5Aca2-8Neu5Aca2-3Galb1-3GalNAcb1-4(Neu5Aca2-3)Galb1-4Glc-Sp21,7.7133499999999975,7.889049999999999,21.487275,-29.826624999999996,6.161624999999997,-5.566000000000003,-51.90232500000001,-32.64682499999999
,,GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,13.286399999999993,19.572075000000005,6.6086750000000025,5.925375000000031,34.766600000000004,-14.260499999999995,-10.778574999999995,-29.990725000000005
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,29.50254999999999,25.40825,31.9127,625.944425,97.763175,-8.701949999999998,21.65572499999999,-11.882
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,9.203925000000012,67.69582500000001,9.6595,-42.65095,40.89289999999999,-18.078675,-28.136374999999994,-21.895875
,,Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,7.115450000000003,52.35722500000002,24.78544999999999,1106.12635,52.6744,-4.264275,-41.63527499999999,-2.8564000000000043
,,GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-6(GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-3Galb1-4GlcNAcb1-2Mana1-3)Manb1-4GlcNAcb1-4(Fuca1-6)GlcNAcb-Sp24,6.769275,3.410375000000004,6.452374999999996,-35.10079999999999,68.96617499999999,-13.099474999999998,-37.398475,-34.105275000000006
